date,open,high,low,close,adj_close,volume
2024-05-09,2973.97,3057.96,2951.22,3036.02,3036.02,10861947179.0
2024-05-08,3006.32,3037.2,2938.47,2973.66,2973.66,11791662158.0
2024-05-07,3062.75,3129.08,3003.01,3006.58,3006.58,11743187337.0
2024-05-06,3137.51,3220.15,3048.24,3062.73,3062.73,13008587255.0
2024-05-05,3117.64,3170.06,3075.59,3137.25,3137.25,8783447639.0
2024-05-04,3103.62,3167.54,3096.27,3117.58,3117.58,8283229638.0
2024-05-03,2988.13,3127.16,2960.18,3103.54,3103.54,12862183229.0
2024-05-02,2969.79,3015.05,2894.33,2988.17,2988.17,13163903903.0
2024-05-01,3011.02,3020.17,2815.92,2969.78,2969.78,20005057445.0
2024-04-30,3215.38,3249.38,2918.23,3012.29,3012.29,18266894653.0
2024-04-29,3262.34,3285.47,3116.2,3215.43,3215.43,15032246816.0
2024-04-28,3252.25,3351.18,3249.15,3262.77,3262.77,11379192678.0
2024-04-27,3129.73,3279.45,3071.34,3252.17,3252.17,11820785577.0
2024-04-26,3156.38,3166.19,3103.1,3130.16,3130.16,10622333862.0
2024-04-25,3139.62,3190.98,3074.8,3156.51,3156.51,13989030260.0
2024-04-24,3219.96,3292.92,3105.98,3139.81,3139.81,14000234760.0
2024-04-23,3201.59,3264.42,3154.59,3219.91,3219.91,11054442653.0
2024-04-22,3147.66,3236.66,3131.37,3201.65,3201.65,12063858733.0
2024-04-21,3157.57,3197.51,3119.55,3147.29,3147.29,9394387894.0
2024-04-20,3059.48,3170.67,3021.78,3157.63,3157.63,9918642130.0
2024-04-19,3065.95,3127.11,2868.8,3059.28,3059.28,20399982867.0
2024-04-18,2984.71,3094.84,2956.13,3066.03,3066.03,15183777035.0
2024-04-17,3084.92,3123.67,2918.55,2984.73,2984.73,17711869375.0
2024-04-16,3101.14,3127.16,2997.75,3084.92,3084.92,19441391169.0
2024-04-15,3156.83,3277.56,3026.54,3101.6,3101.6,21925843181.0
2024-04-14,3005.55,3174.67,2914.42,3156.94,3156.94,25486284994.0
2024-04-13,3242.94,3299.66,2862.39,3004.9,3004.9,29930408174.0
2024-04-12,3505.33,3552.59,3103.43,3243.03,3243.03,22104869556.0
2024-04-11,3543.45,3616.19,3477.17,3505.25,3505.25,14076734489.0
2024-04-10,3505.16,3561.52,3415.18,3543.74,3543.74,16872482726.0
2024-04-09,3695.34,3724.92,3455.11,3505.16,3505.16,18279773833.0
2024-04-08,3453.5,3727.62,3409.51,3695.29,3695.29,19055143129.0
2024-04-07,3354.21,3458.51,3346.11,3453.49,3453.49,9931108526.0
2024-04-06,3318.86,3397.59,3308.98,3354.18,3354.18,8956926798.0
2024-04-05,3330.01,3345.67,3214.24,3318.89,3318.89,15214447092.0
2024-04-04,3311.5,3443.21,3253.32,3330.04,3330.04,14476330517.0
2024-04-03,3277.32,3368.11,3205.65,3311.44,3311.44,16010734587.0
2024-04-02,3504.82,3506.96,3215.99,3277.23,3277.23,22076539151.0
2024-04-01,3647.82,3648.13,3418.7,3505.03,3505.03,16002098681.0
2024-03-31,3507.95,3655.22,3507.24,3647.86,3647.86,10499881424.0
2024-03-30,3511.83,3566.08,3489.9,3507.94,3507.94,9389066783.0
2024-03-29,3561.01,3583.7,3475.73,3511.81,3511.81,12712701619.0
2024-03-28,3500.22,3609.71,3465.33,3561.29,3561.29,16419674157.0
2024-03-27,3587.31,3664.38,3460.39,3500.12,3500.12,18753082145.0
2024-03-26,3591.09,3678.79,3545.43,3587.5,3587.5,18505553577.0
2024-03-25,3454.89,3657.12,3421.79,3590.88,3590.88,18603921705.0
2024-03-24,3336.67,3470.34,3301.28,3454.64,3454.64,12156660941.0
2024-03-23,3335.59,3433.76,3273.12,3336.59,3336.59,13242137554.0
2024-03-22,3492.9,3541.9,3254.97,3333.69,3333.69,20574952329.0
2024-03-21,3514.02,3586.91,3412.22,3492.99,3492.99,22213647922.0
2024-03-20,3158.4,3534.83,3059.65,3513.39,3513.39,36605316331.0
2024-03-19,3518.35,3546.58,3149.29,3157.62,3157.62,34166976701.0
2024-03-18,3642.3,3642.5,3456.09,3517.99,3517.99,21162220224.0
2024-03-17,3523.03,3676.26,3414.17,3642.41,3642.41,19938757095.0
2024-03-16,3736.1,3780.89,3468.08,3522.86,3522.86,20199855932.0
2024-03-15,3882.86,3928.78,3571.77,3735.22,3735.22,33505075433.0
2024-03-14,4005.75,4011.1,3721.79,3883.14,3883.14,25434810823.0
2024-03-13,3980.27,4083.01,3936.63,4006.46,4006.46,22028114691.0
2024-03-12,4066.69,4092.28,3831.89,3980.27,3980.27,26917010932.0
2024-03-11,3881.24,4087.05,3745.13,4066.45,4066.45,28806262507.0
2024-03-10,3915.59,3968.72,3800.56,3881.19,3881.19,15783924355.0
2024-03-09,3892.12,3950.4,3880.66,3915.42,3915.42,11926623780.0
2024-03-08,3874.83,3998.83,3828.36,3892.06,3892.06,26135487051.0
2024-03-07,3818.31,3939.59,3738.69,3874.35,3874.35,22457177587.0
2024-03-06,3554.07,3901.43,3502.8,3819.23,3819.23,34938642613.0
2024-03-05,3631.93,3828.16,3224.12,3554.96,3554.96,47706899137.0
2024-03-04,3489.34,3641.46,3446.02,3630.43,3630.43,26772963830.0
2024-03-03,3422.88,3491.17,3372.21,3490.99,3490.99,13643324467.0
2024-03-02,3436.16,3459.75,3398.9,3422.05,3422.05,12024340617.0
2024-03-01,3341.97,3452.63,3341.85,3435.05,3435.05,16880101987.0
2024-02-29,3386.8,3518.97,3303.91,3341.92,3341.92,28469171094.0
2024-02-28,3243.89,3485.45,3201.58,3385.7,3385.7,32885894265.0
2024-02-27,3178.41,3287.96,3167.83,3244.52,3244.52,21090315368.0
2024-02-26,3112.53,3197.38,3037.95,3178.99,3178.99,17504464351.0
2024-02-25,2992.37,3117.43,2984.39,3112.7,3112.7,14620450464.0
2024-02-24,2921.96,3003.2,2907.7,2992.39,2992.39,10701688842.0
2024-02-23,2970.14,2991.33,2906.58,2921.66,2921.66,12822717059.0
2024-02-22,2969.6,3030.67,2907.11,2971.01,2971.01,18058908246.0
2024-02-21,3015.65,3017.19,2875.42,2970.36,2970.36,18897136867.0
2024-02-20,2944.11,3031.52,2879.9,3013.5,3013.5,20341598470.0
2024-02-19,2881.3,2983.37,2860.26,2943.57,2943.57,15163110589.0
2024-02-18,2786.71,2892.84,2767.91,2879.0,2879.0,23355830478.0
2024-02-17,2803.74,2805.13,2724.39,2786.67,2786.67,17932379943.0
2024-02-16,2825.48,2858.45,2760.33,2803.69,2803.69,17057114638.0
2024-02-15,2777.6,2865.85,2764.01,2824.38,2824.38,23734481937.0
2024-02-14,2641.69,2786.89,2621.03,2777.9,2777.9,21448973822.0
2024-02-13,2659.59,2686.46,2599.17,2642.19,2642.19,18271237044.0
2024-02-12,2507.58,2663.84,2473.81,2658.12,2658.12,13022696866.0
2024-02-11,2501.13,2537.68,2495.21,2507.57,2507.57,7347245813.0
2024-02-10,2487.65,2516.72,2475.86,2501.23,2501.23,6474444159.0
2024-02-09,2419.77,2522.72,2419.36,2487.52,2487.52,13634203177.0
2024-02-08,2424.08,2459.56,2414.75,2419.91,2419.91,9941841732.0
2024-02-07,2372.26,2442.64,2353.71,2423.75,2423.75,9660628536.0
2024-02-06,2298.96,2389.83,2296.79,2372.2,2372.2,9520885493.0
2024-02-05,2289.21,2334.68,2270.07,2298.89,2298.89,7277068110.0
2024-02-04,2296.12,2309.01,2272.3,2289.55,2289.55,5438100035.0
2024-02-03,2307.98,2327.35,2293.54,2296.04,2296.04,4647754021.0
2024-02-02,2303.71,2323.05,2282.23,2308.04,2308.04,7186143091.0
2024-02-01,2282.18,2309.84,2243.57,2303.82,2303.82,8895583113.0
2024-01-31,2343.56,2349.61,2264.44,2282.54,2282.54,10807883277.0
2024-01-30,2317.44,2388.87,2298.28,2344.49,2344.49,10173440062.0
2024-01-29,2257.0,2320.03,2237.71,2317.06,2317.06,8948195551.0
2024-01-28,2268.19,2306.9,2242.68,2257.21,2257.21,7296214994.0
2024-01-27,2267.32,2282.54,2252.39,2267.89,2267.89,5144367230.0
2024-01-26,2217.44,2280.38,2196.14,2267.2,2267.2,9975117607.0
2024-01-25,2233.97,2240.38,2173.69,2217.71,2217.71,9302247037.0
2024-01-24,2241.75,2261.38,2197.66,2233.56,2233.56,10134722960.0
2024-01-23,2310.95,2348.03,2167.28,2240.69,2240.69,16182147521.0
2024-01-22,2454.99,2463.45,2303.5,2310.83,2310.83,13923771728.0
2024-01-21,2469.8,2479.76,2452.38,2453.91,2453.91,4578471955.0
2024-01-20,2489.85,2489.85,2456.1,2469.59,2469.59,5297826161.0
2024-01-19,2468.69,2501.31,2414.71,2489.5,2489.5,11405278376.0
2024-01-18,2528.59,2546.26,2426.14,2467.02,2467.02,11900028080.0
2024-01-17,2587.04,2592.74,2508.43,2528.37,2528.37,10441017520.0
2024-01-16,2510.63,2613.57,2500.0,2587.69,2587.69,11063317095.0
2024-01-15,2471.67,2550.77,2470.82,2511.36,2511.36,9700630000.0
2024-01-14,2578.0,2578.33,2470.42,2472.24,2472.24,9405587417.0
2024-01-13,2522.93,2589.08,2498.59,2576.6,2576.6,12250316867.0
2024-01-12,2619.18,2710.42,2460.93,2524.46,2524.46,23623839263.0
2024-01-11,2584.17,2687.78,2567.99,2619.62,2619.62,22575246883.0
2024-01-10,2344.92,2626.98,2341.94,2582.1,2582.1,29042100476.0
2024-01-09,2332.87,2369.64,2243.22,2344.83,2344.83,14891130716.0
2024-01-08,2222.86,2358.82,2171.99,2333.03,2333.03,13830287095.0
2024-01-07,2242.01,2257.13,2211.56,2222.87,2222.87,6490053615.0
2024-01-06,2269.54,2271.36,2219.78,2241.62,2241.62,5970741680.0
2024-01-05,2269.41,2276.76,2209.54,2268.65,2268.65,10860953290.0
2024-01-04,2210.53,2294.61,2204.87,2269.04,2269.04,11044564896.0
2024-01-03,2355.98,2385.12,2113.93,2210.76,2210.76,19332933581.0
2024-01-02,2352.59,2431.21,2348.89,2355.84,2355.84,12910543630.0
2024-01-01,2282.87,2352.33,2267.02,2352.33,2352.33,6906765990.0
2023-12-31,2291.95,2318.51,2261.39,2281.47,2281.47,6871481744.0
2023-12-30,2300.4,2322.02,2270.01,2292.07,2292.07,6888195427.0
2023-12-29,2346.84,2386.0,2262.98,2300.69,2300.69,12536968996.0
2023-12-28,2380.2,2445.02,2338.7,2347.57,2347.57,15660799060.0
2023-12-27,2231.39,2392.61,2215.14,2378.74,2378.74,14161342927.0
2023-12-26,2272.22,2274.56,2180.23,2231.47,2231.47,10668581464.0
2023-12-25,2265.34,2303.55,2254.57,2272.56,2272.56,8036302656.0
2023-12-24,2309.63,2325.71,2249.98,2265.69,2265.69,9450799236.0
2023-12-23,2326.72,2332.07,2270.43,2309.05,2309.05,7995772945.0
2023-12-22,2239.6,2341.95,2233.53,2326.52,2326.52,16137246310.0
2023-12-21,2201.79,2278.12,2184.86,2239.54,2239.54,12616530536.0
2023-12-20,2177.24,2263.33,2161.22,2201.91,2201.91,12652290807.0
2023-12-19,2218.24,2253.35,2139.72,2177.87,2177.87,10619179629.0
2023-12-18,2195.34,2222.02,2120.13,2217.27,2217.27,10366536490.0
2023-12-17,2226.89,2244.37,2195.76,2196.48,2196.48,7410453853.0
2023-12-16,2220.42,2260.81,2213.55,2226.93,2226.93,6866555430.0
2023-12-15,2316.11,2316.89,2214.26,2219.34,2219.34,10259157898.0
2023-12-14,2260.74,2331.6,2239.37,2316.58,2316.58,12608711052.0
2023-12-13,2202.6,2283.1,2150.75,2260.65,2260.65,12576395493.0
2023-12-12,2224.39,2242.55,2166.77,2202.04,2202.04,11391132228.0
2023-12-11,2352.5,2354.91,2160.36,2224.58,2224.58,17989249470.0
2023-12-10,2341.44,2376.75,2323.41,2352.46,2352.46,7369608905.0
2023-12-09,2358.69,2401.76,2331.67,2341.18,2341.18,10613312823.0
2023-12-08,2357.17,2387.51,2340.92,2358.73,2358.73,12543458699.0
2023-12-07,2233.22,2380.73,2225.05,2357.58,2357.58,14766891042.0
2023-12-06,2293.63,2310.71,2225.08,2231.66,2231.66,12790612571.0
2023-12-05,2243.09,2306.57,2191.18,2293.84,2293.84,15383072559.0
2023-12-04,2193.66,2273.07,2193.01,2243.22,2243.22,16149367134.0
2023-12-03,2165.9,2213.18,2151.72,2193.69,2193.69,8278465782.0
2023-12-02,2087.66,2182.82,2087.41,2165.7,2165.7,9130124831.0
2023-12-01,2052.1,2109.32,2046.56,2087.14,2087.14,10866891430.0
2023-11-30,2029.36,2054.44,2022.46,2052.56,2052.56,8107789163.0
2023-11-29,2049.19,2071.99,2020.76,2029.93,2029.93,8945151861.0
2023-11-28,2027.52,2074.95,1996.81,2049.34,2049.34,9910633038.0
2023-11-27,2062.39,2070.61,1988.12,2027.42,2027.42,10574810069.0
2023-11-26,2084.18,2094.1,2038.6,2063.29,2063.29,8054814154.0
2023-11-25,2081.3,2091.34,2067.92,2084.41,2084.41,5362623390.0
2023-11-24,2062.41,2132.48,2061.0,2081.15,2081.15,12141148820.0
2023-11-23,2063.91,2088.03,2041.46,2062.21,2062.21,7828437946.0
2023-11-22,1933.58,2089.51,1933.16,2064.43,2064.43,13372200584.0
2023-11-21,2022.22,2035.04,1937.07,1937.07,1937.07,13653500841.0
2023-11-20,2011.85,2066.41,1996.04,2022.24,2022.24,12866464824.0
2023-11-19,1963.18,2015.63,1944.9,2013.2,2013.2,7716048818.0
2023-11-18,1961.67,1971.46,1921.06,1963.29,1963.29,8064677046.0
2023-11-17,1961.87,1990.05,1910.45,1961.28,1961.28,11881648738.0
2023-11-16,2059.97,2088.66,1940.57,1960.88,1960.88,14651619483.0
2023-11-15,1979.47,2061.99,1968.77,2060.41,2060.41,12626326991.0
2023-11-14,2054.77,2065.07,1939.28,1979.05,1979.05,13087862495.0
2023-11-13,2045.35,2116.01,2031.95,2055.27,2055.27,14322027970.0
2023-11-12,2053.12,2066.0,2019.03,2045.19,2045.19,7951011698.0
2023-11-11,2078.06,2089.53,2035.08,2052.71,2052.71,10228351203.0
2023-11-10,2121.07,2134.69,2068.13,2078.29,2078.29,14740624457.0
2023-11-09,1888.94,2130.89,1884.2,2120.56,2120.56,24709695029.0
2023-11-08,1887.12,1904.55,1874.55,1889.32,1889.32,6751627017.0
